FILE,FWHM_MEAN,FWHM_MEDIAN,FWHM_STD,CENTROID_X,CENTROID_Y,RMS_X,RMS_Y,MEAN_ELLIPTICITY
aldebaran_marzo_40ms_elev30.tif,0.10594148388293989,0.10408245398637694,0.01609140708301186,917.7007321341915,1099.6113214732447,54.81549701442674,59.940886091505654,0.1957642571832347
aldebaran_marzo_40ms_elev30.tif,0.11017078963679776,0.11065349454716353,0.015799067860767034,918.6190772284183,1094.5489732202936,60.391016888802284,65.01449433152277,0.19161082475854213
aldebaran_marzo_40ms_elev30.tif,0.11087451535287197,0.1076934335499428,0.016628804531195588,894.9735064411976,1093.3840152813152,64.12572418980126,68.71686553968118,0.17288281422878654
aldebaran_marzo_40ms_elev30.tif,0.10907081398258454,0.1074485891878552,0.016497748375532504,906.5509640096836,1100.3306975081587,58.32072459637705,62.92183837766494,0.19590957324448194
aldebaran_marzo_40ms_elev30.tif,0.10525543282085756,0.099438399261051,0.017859116035302134,911.198305204982,1111.2170028901066,53.399983091014775,59.17472976333701,0.22044616142885548
aldebaran_marzo_40ms_elev30.tif,0.10658200540183198,0.10489696995472038,0.01697160817799383,911.493160401992,1104.2690975032929,72.58961153592833,63.65726559148094,0.18712832608472119
aldebaran_marzo_40ms_elev30.tif,0.1098493575273732,0.10955676284419506,0.015714987723880035,916.0536003905498,1110.3487085093404,59.40828825339957,61.89421712375976,0.18355597370823107
aldebaran_marzo_40ms_elev30.tif,0.10821219193553686,0.10772609092839483,0.018734858079820886,925.0438965358572,1116.132749629747,60.11254780586984,50.96763304810455,0.2234159505053448
aldebaran_marzo_40ms_elev30.tif,0.10658353592450866,0.10369317613684852,0.017753231299447652,932.6699223169933,1126.3288727141753,53.41406008357619,49.79180302849979,0.21622385753445528
aldebaran_marzo_40ms_elev30.tif,0.10702933112700673,0.10864292810829582,0.015009041326804496,928.439880008304,1112.811984653249,56.694530523631144,53.26342522587056,0.19958295749653487
aldebaran_marzo_40ms_elev30.tif,0.10778864866734174,0.10789587782139665,0.016755815229778582,924.8522951652833,1107.4796465835145,54.49686228731683,52.060524685445365,0.2102527297339446
aldebaran_marzo_40ms_elev30.tif,0.10029535410252721,0.09732530756690574,0.01773767536755801,939.6920752384193,1110.701705428757,54.03676917429591,50.971118439027286,0.21583934611097774
aldebaran_marzo_40ms_elev30.tif,0.10998349540488372,0.10980982242765515,0.016828318704604783,942.0818419110688,1107.6826605435274,45.96770155390986,50.85379114967935,0.17362062813258125
aldebaran_marzo_40ms_elev30.tif,0.10302431724080587,0.10293816215098645,0.016548305353948942,944.8765230668661,1097.2202078459645,56.52540754214941,55.61645034585792,0.20451314963128933
aldebaran_marzo_40ms_elev30.tif,0.10229832714376885,0.09996452958049534,0.015929035571847612,922.8956295099746,1096.6111818381214,57.247947796582174,52.98931973040505,0.20236791836297918
aldebaran_marzo_40ms_elev30.tif,0.10165696025501683,0.10045806230022017,0.02031664175616019,925.357980230482,1096.9170957211284,53.67861240121252,58.62337127257821,0.22496687648776764
aldebaran_marzo_40ms_elev30.tif,0.10573807749242485,0.10431242729816628,0.017165618328879174,923.7295257011484,1096.833559777649,55.5230517228545,59.59555482401193,0.20703885509102635
aldebaran_marzo_40ms_elev30.tif,0.10429441150632035,0.10167761961471206,0.017204712106521254,919.0815358716065,1092.210736017178,48.469326688120184,59.3065600635261,0.19983234668735006
aldebaran_marzo_40ms_elev30.tif,0.10315383403651023,0.10298744092512871,0.0175291797572173,910.1937872013484,1092.7739534577531,49.797549444597884,64.3350945276731,0.19971435794518716
aldebaran_marzo_40ms_elev30.tif,0.105075340237815,0.10523088393923428,0.01645020087033445,912.3736969396242,1101.1837910519632,39.040572461144365,63.39686197815775,0.22441976506941366
aldebaran_marzo_40ms_elev30.tif,0.10710278842816108,0.10655124313665253,0.01625382871256997,916.1814867151191,1097.8612590748098,49.21364179553801,61.71508050185013,0.18217354100459832
aldebaran_marzo_40ms_elev30.tif,0.10171232176408311,0.10047653256147135,0.016492781295881186,923.2667939324151,1116.736724921522,46.259642926053786,62.953134361515836,0.22750507303882989
aldebaran_marzo_40ms_elev30.tif,0.11046504981696988,0.11193875487289182,0.015572399557444497,921.4730632292608,1107.4474781308875,47.97206402033685,62.57230700746599,0.16144736401531237
aldebaran_marzo_40ms_elev30.tif,0.10806030227088521,0.10815525000615805,0.01842729203520096,921.7526598895965,1102.1946230847623,52.82644099981513,56.89881743492063,0.21626516180955999
aldebaran_marzo_40ms_elev30.tif,0.11026275247352688,0.10986714730683383,0.014103008081624669,911.5474624154908,1100.6367197921847,50.040130126971434,57.33586503811007,0.1568322046537243
aldebaran_marzo_40ms_elev30.tif,0.10687391772914104,0.10688516866054247,0.016595887412765253,917.1720147689437,1108.3674927130076,55.520441016644405,57.98197153746075,0.1845243082309875
aldebaran_marzo_40ms_elev30.tif,0.10566963076380534,0.10512921557682076,0.01807986972324314,928.6406801047194,1107.1437227370473,45.444999146529014,51.32276450049973,0.2060980575448964
aldebaran_marzo_40ms_elev30.tif,0.10722025689166893,0.10863938018979419,0.015734159101254478,908.1687059950694,1103.2964299174675,52.50389798296145,55.00366042954758,0.17488933271330603
aldebaran_marzo_40ms_elev30.tif,0.10804963287736048,0.10431783911268724,0.017656410807308016,919.3063140609098,1099.5014740999893,57.75270324317704,61.41695876855903,0.19737176810556548
aldebaran_marzo_40ms_elev30.tif,0.10650837511118444,0.10488379034230068,0.015359860736227986,917.3739044966288,1105.8220932255083,52.32007276117756,56.083667349424324,0.1809266122571413
aldebaran_marzo_40ms_elev30.tif,0.10381845577707703,0.10323956967929626,0.017859791361021102,917.016521185516,1084.5354857978286,53.762305947108885,54.61364258122453,0.1968264975693486
aldebaran_marzo_40ms_elev30.tif,0.10669933755006208,0.10710045535552692,0.016494965099233913,920.5491330392235,1087.1504786682094,52.315494214378525,49.52249087583706,0.16909652808128053
aldebaran_marzo_40ms_elev30.tif,0.10354246632120244,0.10237988661718307,0.017875332268629626,922.6568759035708,1091.015661832798,52.96633431077899,60.01449428915928,0.22728930521469712
aldebaran_marzo_40ms_elev30.tif,0.10421576612211511,0.10401161833383812,0.014195289198690716,921.548492835417,1088.6934232192145,61.157073770925194,53.004976928791926,0.17005221044656774
aldebaran_marzo_40ms_elev30.tif,0.10365191770044015,0.10148998739161087,0.016843574712264338,916.3669722946934,1086.7910072748919,55.826962058384915,48.82453074359881,0.19256583872568014
aldebaran_marzo_40ms_elev30.tif,0.10673319104188717,0.10572618474264385,0.01722120344011058,924.7256015644172,1084.740402572315,55.94472305733558,55.44099495329006,0.1813336299032065
aldebaran_marzo_40ms_elev30.tif,0.1015754649048652,0.10065732671332482,0.017436531284702888,931.29970290782,1092.7951459534866,56.276975191185755,53.772100854930315,0.20935049449993604
aldebaran_marzo_40ms_elev30.tif,0.10501521918875141,0.10263502568312627,0.01841379079041211,933.0126580539244,1094.6055281464066,48.6086442711447,46.82689568157218,0.21035288267250823
aldebaran_marzo_40ms_elev30.tif,0.10278483280522918,0.10149253441836663,0.017870895064865312,922.6139977329315,1084.315728004037,52.45598887896808,46.907858185780256,0.2081329811796905
aldebaran_marzo_40ms_elev30.tif,0.10698256289380978,0.10674445045706163,0.01795527800018132,920.0397857955827,1086.0424486940778,51.93683574852155,51.63585842143081,0.1849631780877632
aldebaran_marzo_40ms_elev30.tif,0.10879667960793504,0.10878967419670894,0.01647871713064156,924.5662425237422,1081.2378125320727,51.23106478258887,47.96287455494161,0.1824647362981265
aldebaran_marzo_40ms_elev30.tif,0.11084424361963467,0.11104873813597485,0.016165420141993334,925.9836821113687,1087.082468183531,52.03904816107032,47.104145820799815,0.1947867666442123
aldebaran_marzo_40ms_elev30.tif,0.10871193728171057,0.10753846895981657,0.01845097003910427,931.4350863791689,1090.1063548796246,60.23513024495757,49.6417485412624,0.20884035528403364
aldebaran_marzo_40ms_elev30.tif,0.10928049407064495,0.1065965393160718,0.01772867086048715,931.1153459148632,1093.9079292278204,58.37352700894169,52.22670775567523,0.21022483579105022
aldebaran_marzo_40ms_elev30.tif,0.10354634241376744,0.1037690529259733,0.01872919626456947,922.9643601349428,1092.3589103557647,61.03542296163445,43.575819166484536,0.2111286037481744
aldebaran_marzo_40ms_elev30.tif,0.10242041257997427,0.1010057390078824,0.019271794315047275,926.6146307435513,1088.390149408758,66.1659294344341,48.41833556509427,0.2331697502327833
aldebaran_marzo_40ms_elev30.tif,0.10373115210959863,0.10396320057031327,0.01686491279284302,928.0994176394013,1076.876078059221,66.67231400680933,44.90054229410694,0.21241506215821399
aldebaran_marzo_40ms_elev30.tif,0.11124749977773028,0.11096485548418768,0.017994698976093713,920.6173804523295,1072.7773610023382,53.945553658250624,48.80259671994985,0.1828123375725897
aldebaran_marzo_40ms_elev30.tif,0.10461869436424878,0.10499149323161752,0.014739107401950141,921.4853721014758,1071.3452774672612,51.48474038823566,49.96556387419841,0.18733822979635406
aldebaran_marzo_40ms_elev30.tif,0.10918175352633243,0.10737834142524008,0.016901369835808103,914.1073243511502,1074.8094484456055,63.89228230512299,49.740243766312894,0.1741121322727958
aldebaran_marzo_40ms_elev30.tif,0.10778643628763164,0.10659202578231051,0.017094748142325106,912.2107442109209,1089.9455457247238,60.52927730008986,46.00422003657447,0.20009350370769605
aldebaran_marzo_40ms_elev30.tif,0.109120661659326,0.10808392067330216,0.01600229777280682,909.2946891969511,1080.946556589553,65.94018077334111,53.59985664850164,0.19406659190677528
aldebaran_marzo_40ms_elev30.tif,0.1106020336700369,0.11094182612903551,0.014557982469434906,907.1083048869958,1096.3577463998788,53.41451009225835,56.87007127699519,0.17956004234343012
aldebaran_marzo_40ms_elev30.tif,0.10592705015802109,0.10620516245376382,0.016287293915125036,901.209269327767,1086.6870887175662,48.82765309000637,48.230977300483445,0.17033827934687676
aldebaran_marzo_40ms_elev30.tif,0.1104122305439891,0.10720781315251376,0.017685856660895796,902.6753353978742,1099.0226690860038,48.23852926167771,46.41001919822038,0.19451497928854541
aldebaran_marzo_40ms_elev30.tif,0.1090982887481595,0.108183715449715,0.016888214748063443,925.6297449897673,1113.1433097903466,61.40083284522571,50.15358059044969,0.20170580905636956
aldebaran_marzo_40ms_elev30.tif,0.1068078224730755,0.10686084481958966,0.017791638033305444,916.674290068205,1105.0611383523424,59.782867693564675,50.829786413366925,0.20924085799257894
aldebaran_marzo_40ms_elev30.tif,0.10996829196659111,0.11026834917017576,0.016119355270711365,912.6641870833992,1100.7964716007964,57.68588173623426,49.5978404637284,0.19172140686916114
aldebaran_marzo_40ms_elev30.tif,0.10626375577413802,0.10537265707679722,0.01877043985492332,923.0510341500715,1097.2466306327706,53.13718340387609,53.36400260915269,0.21778823125976815
aldebaran_marzo_40ms_elev30.tif,0.10932137888948698,0.10839170682420346,0.020152401171236203,924.1347515205568,1094.5576795892991,59.25631630534666,51.95897179269476,0.2006797595852266
aldebaran_marzo_40ms_elev30.tif,0.10904527464221617,0.10705913378918835,0.016493361627853358,920.7441839086839,1100.5162467804491,58.937038744094,52.4080172487828,0.1786552389627093
aldebaran_marzo_40ms_elev30.tif,0.11186798554303237,0.11440392108701662,0.01849935353462957,925.7854052343307,1106.096835844874,60.754423987598656,51.29898793363175,0.20619859829996406
aldebaran_marzo_40ms_elev30.tif,0.10653924649227346,0.10527521397365494,0.01626552616736312,914.4233211423337,1117.054867499577,60.90970129896275,50.0771795214318,0.1972147294389599
aldebaran_marzo_40ms_elev30.tif,0.10666489200703264,0.10552363558892214,0.015485560522057193,907.9952025134305,1120.7497064917807,60.26744422695582,49.71539527654924,0.16872987603688225
aldebaran_marzo_40ms_elev30.tif,0.104583931027142,0.10449847812577821,0.016015700357581247,908.608138075239,1115.712629284863,57.628679016593935,46.22976686033571,0.1888627277229829
aldebaran_marzo_40ms_elev30.tif,0.1077832580441203,0.10780928734213453,0.014860500222283045,911.2967756035509,1122.2778640765148,56.3335873207068,49.398595130539405,0.19176092158541047
aldebaran_marzo_40ms_elev30.tif,0.10756679142118356,0.10647298560980592,0.015488434876307028,904.474117300865,1121.3971395936892,52.80687729137899,50.0254380101627,0.18788403165880013
aldebaran_marzo_40ms_elev30.tif,0.11218599955689947,0.1135879949352956,0.016516529811478584,892.5384568141949,1127.8753871041542,54.63862491002354,50.03251044744286,0.18825422357627944
aldebaran_marzo_40ms_elev30.tif,0.10587114939829763,0.10682827282491775,0.01707994890957004,885.6149792648089,1119.46961288731,53.83069605436357,47.70001426357112,0.19530642724568847
aldebaran_marzo_40ms_elev30.tif,0.10610330411720259,0.10511018844659029,0.01565748954219167,879.9672492999612,1117.9035348976292,49.959883252745655,55.51629821518542,0.17830466573593454
aldebaran_marzo_40ms_elev30.tif,0.10574778644336254,0.10800201592872288,0.01697784778734723,884.4853412582888,1116.7717106525802,52.15016651961669,55.34967135396945,0.18864343396930558
aldebaran_marzo_40ms_elev30.tif,0.10822798056269324,0.10607720074787397,0.01633848387739977,893.723200583564,1113.8099322720884,50.80655678937849,57.939337311842095,0.18606240687560885
aldebaran_marzo_40ms_elev30.tif,0.10320875604495279,0.10229342608841839,0.015444157625696116,880.1467727686057,1103.960050074427,49.972147604422034,48.43168956911504,0.17829033621589052
aldebaran_marzo_40ms_elev30.tif,0.1059469581176173,0.10631631805847286,0.015677469843765668,888.9303972878645,1111.5916185579624,47.83214447426877,50.28504082214837,0.17053190135737073
aldebaran_marzo_40ms_elev30.tif,0.10324909769639071,0.10369759493586983,0.01436242422544511,894.002199757238,1109.7410690675174,41.59806768780854,53.774526732250074,0.17510786681233856
aldebaran_marzo_40ms_elev30.tif,0.10343220003456814,0.10336581987416482,0.015159859278860235,898.0926093087836,1114.3556296369663,50.031377738329205,48.62570501321242,0.17831773146402774
aldebaran_marzo_40ms_elev30.tif,0.11028750108938869,0.11107220908388127,0.015120331758187843,891.0271124621214,1107.035880564718,46.36202484244239,54.68226320941696,0.18084678602718163
aldebaran_marzo_40ms_elev30.tif,0.10571424947870316,0.10661142539915666,0.016252820579861008,899.9772252827421,1111.3955046247238,49.03335805781994,58.63590621852858,0.18128925733160164
aldebaran_marzo_40ms_elev30.tif,0.10400454040155294,0.10244888872799758,0.015258406721016167,895.11728030579,1117.990145732754,53.168662414027764,48.9187173506169,0.18632281763236574
aldebaran_marzo_40ms_elev30.tif,0.10843523312663507,0.10942252367730362,0.016501023975820095,901.3639815863646,1119.5914041448239,48.41521064595037,50.275271294809976,0.16377400273671738
aldebaran_marzo_40ms_elev30.tif,0.10391744593148662,0.10372292797795916,0.015750481020958596,885.788045605805,1106.8561314992726,51.87761052805107,56.47747019537237,0.17965721289829695
aldebaran_marzo_40ms_elev30.tif,0.10705462489726231,0.10695647868081745,0.0164541441926357,892.8221660778261,1100.214163005191,55.11380280810322,53.67263288670046,0.19188367971787929
aldebaran_marzo_40ms_elev30.tif,0.10506263566857235,0.10330734741837887,0.016739794679885248,891.1138741568155,1100.8357621359517,55.80118241647657,54.61226469147431,0.2015065660211998
aldebaran_marzo_40ms_elev30.tif,0.10535420167478958,0.10370491805423128,0.017890779452551128,884.0776443234846,1095.5865043662507,60.81197584250584,52.605398783598034,0.18869493062874043
aldebaran_marzo_40ms_elev30.tif,0.10834516404865682,0.1066571725856631,0.016013115374866712,891.1305920663242,1093.969311666951,55.609553971833684,50.489244069996936,0.19170547247931036
aldebaran_marzo_40ms_elev30.tif,0.10666580732892,0.10594316407684959,0.015202055948351332,881.5392143884432,1100.32413818679,53.84265523750149,53.8193210595308,0.1966120026222499
aldebaran_marzo_40ms_elev30.tif,0.11606903540751065,0.11769860461783363,0.01606351788290312,895.8291345135209,1102.864887214669,54.44099284510367,57.59304297026405,0.17762404714304045
aldebaran_marzo_40ms_elev30.tif,0.1138061766920923,0.11179638889650842,0.016980979922869024,916.2554661059243,1107.455725458702,48.98164970548236,63.25249311490392,0.1842605057024065
aldebaran_marzo_40ms_elev30.tif,0.1138064426707531,0.11322619596875831,0.01765651780100181,901.738899274174,1105.5936012135899,58.41934621443505,68.83080282277714,0.1744499982999993
aldebaran_marzo_40ms_elev30.tif,0.10702042795195237,0.10343320341018611,0.018282540266888875,894.7540827917577,1116.6878621897763,48.45254589637821,70.9853049808908,0.19682487177528352
aldebaran_marzo_40ms_elev30.tif,0.10858431111204803,0.10571472949264114,0.017832209264770096,894.0633726289776,1109.7392668689074,51.20316283021914,70.93846420939175,0.20926138037162148
aldebaran_marzo_40ms_elev30.tif,0.10394164029503965,0.10266965133549147,0.018775369979124792,906.8012084853085,1118.0456610140952,51.57208033684126,67.51057315074324,0.19715960132261623
aldebaran_marzo_40ms_elev30.tif,0.10863923031696777,0.10669866494663804,0.018076073884026593,919.6939052717835,1125.4313422216878,55.217312078366795,57.54304181042435,0.20003367093788682
aldebaran_marzo_40ms_elev30.tif,0.10957751653338023,0.11193532488803914,0.014220232565496593,920.48277660364,1124.3813351284757,56.861683533581854,62.7790225905429,0.161823174249402
aldebaran_marzo_40ms_elev30.tif,0.10670024890415726,0.10699986078730384,0.01481835376184734,912.1467438878007,1120.7558319479397,54.44128789667421,62.437270941086986,0.1866956565840847
aldebaran_marzo_40ms_elev30.tif,0.10927062797458956,0.10818757118280004,0.017353296571181717,908.2989148003951,1137.6686049828454,53.36632632141338,57.10588861378851,0.1915449499679332
aldebaran_marzo_40ms_elev30.tif,0.106707601790532,0.10684704566762063,0.014179799535208381,912.99085245421,1136.4931831382216,56.8356690137053,55.9728158643575,0.18192211923447849
aldebaran_marzo_40ms_elev30.tif,0.11029971550469957,0.10985692006437017,0.01471805587961257,910.6232985885076,1135.5947635585048,48.64626912369973,48.4543310337122,0.1614352029031449
aldebaran_marzo_40ms_elev30.tif,0.11046402144261389,0.10963228535283642,0.015615328985068521,917.5996386930289,1116.1523984979815,51.46674493744784,56.365756866690646,0.17130739871344555
aldebaran_marzo_40ms_elev30.tif,0.10931912121975493,0.10944933286091232,0.016117208556112712,911.3104461863501,1109.1001225119473,45.4987177415525,56.884734209219666,0.1839322608934291
aldebaran_marzo_40ms_elev30.tif,0.10893216681955077,0.10676187701523393,0.017612848965681896,911.7053725010832,1105.4576625742923,49.748281735176285,55.21048571410582,0.1829141408136658
aldebaran_marzo_40ms_elev30.tif,0.11165819702292314,0.11311387501447212,0.015440142241685885,909.3276882111084,1108.11946655494,51.37959722352968,49.03718430448524,0.17236530398089606
aldebaran_marzo_40ms_elev30.tif,0.1108609337765903,0.1092439044086885,0.017535752760461796,908.0770720315339,1107.289903378512,44.609109117183074,47.01651783243224,0.17864913885185818
aldebaran_marzo_40ms_elev30.tif,0.10838869315223319,0.1097133462395308,0.015827343748224438,914.8438052414781,1113.098697526505,58.70366249308615,42.710512382649505,0.19234820222303373
aldebaran_marzo_40ms_elev30.tif,0.11140005751265819,0.11011106893771624,0.01665989467581266,912.0003431207585,1116.1068667938875,58.41986170298922,45.86751574928815,0.185321052368425
aldebaran_marzo_40ms_elev30.tif,0.10692138064072908,0.10533607592373362,0.018844074314662236,913.9827168903696,1113.212846455077,58.24989171644011,47.180535845921256,0.21087958555960776
aldebaran_marzo_40ms_elev30.tif,0.10740066371837335,0.10666331207213342,0.016329855146737154,914.3703019404028,1111.9534217139435,55.243543492847024,50.95183396024474,0.20043137878928927
aldebaran_marzo_40ms_elev30.tif,0.1045216686479329,0.10363951434646257,0.017892793184439724,915.93800873242,1107.3011628702864,49.040156883684006,46.39352245784017,0.22023203731250832
aldebaran_marzo_40ms_elev30.tif,0.10781289296727188,0.10697514585047797,0.014734194753712583,909.278691610051,1116.1364868735452,42.655271625048144,46.284999833303615,0.18391939923246864
aldebaran_marzo_40ms_elev30.tif,0.10927680570614969,0.11136595624793849,0.014292959850225856,925.6862888450837,1107.9540260347494,47.51689938965117,47.3305413054651,0.18040953801018805
aldebaran_marzo_40ms_elev30.tif,0.10859756466258716,0.10990532071236725,0.015827416428474614,920.4555802901785,1099.2655875234404,57.601941046047585,48.38531042305496,0.19764163563720286
aldebaran_marzo_40ms_elev30.tif,0.10875444284969181,0.10835851106566724,0.013447585725242397,903.5478367515994,1106.1089457032076,53.467216704945535,45.36363986750259,0.1583848100508247
aldebaran_marzo_40ms_elev30.tif,0.10599494889059864,0.10537944371838565,0.015086458617799057,914.6466953714372,1108.9547249815191,54.583265872172234,51.47174645390645,0.18192898422344259
aldebaran_marzo_40ms_elev30.tif,0.10873824420700824,0.10666370647167303,0.017508608578030257,921.7084130188889,1101.3968818647757,53.38259975138731,47.33169263565061,0.19236442197144216
aldebaran_marzo_40ms_elev30.tif,0.10429937722688686,0.10049774980445306,0.015614648309634934,922.9299878413112,1086.403669407788,54.127592667911216,44.9626452730225,0.18716940572719418
aldebaran_marzo_40ms_elev30.tif,0.10893974918230967,0.10997963721685983,0.016879044522196844,929.7205334164604,1082.111373349314,62.106609216552336,46.586465583180285,0.17647382151061672
aldebaran_marzo_40ms_elev30.tif,0.11076284779819633,0.11007676866113436,0.015246793517794338,927.9123415815034,1076.2900878169776,56.897369187595245,48.50391176411636,0.17584790028896727
aldebaran_marzo_40ms_elev30.tif,0.11325057592599833,0.1140889280516486,0.014541050494787423,927.6738484360277,1076.1016783831292,55.68111831974201,47.07780711529179,0.16808326864265793
aldebaran_marzo_40ms_elev30.tif,0.10673107643134348,0.10494785142222722,0.01745823075349326,924.7501281296863,1074.2556609997966,51.67536403982983,50.26572764085245,0.19390332405782784
aldebaran_marzo_40ms_elev30.tif,0.1070670004370646,0.10788261446048915,0.015094860737685949,926.6764493703405,1070.9853587686391,54.7066496584053,50.938840561726224,0.17683627507863484
aldebaran_marzo_40ms_elev30.tif,0.1055606252090655,0.10588666981658185,0.01448974550487771,928.781955084338,1074.184436221327,57.471472590480744,50.3930919611857,0.18130748766177707
aldebaran_marzo_40ms_elev30.tif,0.10665532867784158,0.10656608759773133,0.016005198176728765,917.5387819971346,1069.1600636368548,58.50153273396922,51.721361821288994,0.1730986924288405
aldebaran_marzo_40ms_elev30.tif,0.10558355499204497,0.10466680103581827,0.016461445423345423,912.5863904804908,1080.7035908602352,56.21904746434332,55.31712886231653,0.19344635180765643
aldebaran_marzo_40ms_elev30.tif,0.10716668928437134,0.10667989335305936,0.017246136406779702,912.0178525622806,1084.247169670258,46.774122495667555,54.435326535342874,0.2005267699062689
aldebaran_marzo_40ms_elev30.tif,0.10496244500023982,0.10298618735427029,0.016577588819035715,896.382451489511,1082.5147179812811,50.54377389161409,56.02905719966776,0.19146884581080095
aldebaran_marzo_40ms_elev30.tif,0.10824403590051865,0.10921698546102113,0.016685403059619585,908.044643077474,1077.0545978477912,50.25305692301915,64.17445996626718,0.20339169733007398
aldebaran_marzo_40ms_elev30.tif,0.10852777081922613,0.10889259615511623,0.01665396563856625,907.4596661987846,1074.0770531660912,48.829355934475046,58.40957104463349,0.1749724002051923
aldebaran_marzo_40ms_elev30.tif,0.10723676625454091,0.10741850060041165,0.01661945362741961,896.4703983922759,1070.6579059192434,54.648923857378904,63.60206797540641,0.1858812883263229
aldebaran_marzo_40ms_elev30.tif,0.10686549171345798,0.10825250012700316,0.01823157910681432,895.3531064766443,1067.6240494457986,53.80533129463063,54.61448078288243,0.18842863342290544
aldebaran_marzo_40ms_elev30.tif,0.10396984554749614,0.10247631894093744,0.017635495467687046,887.2315127599649,1067.993877177589,56.70190974751812,54.94143798839151,0.21054111148639224
aldebaran_marzo_40ms_elev30.tif,0.1112320118925143,0.11035048678141843,0.016439159100684605,887.2645197056552,1065.2944277095953,52.21744306800704,52.24818869959288,0.1801900703123495
aldebaran_marzo_40ms_elev30.tif,0.10580580364550808,0.10583951166841024,0.015775450465882787,891.4338683140278,1059.6328537613642,53.958320872149386,47.8346679317973,0.1883291931386044
aldebaran_marzo_40ms_elev30.tif,0.10423672144538469,0.10297098268767922,0.015392471883467387,892.0814270044933,1058.6070955080947,54.87187201854032,50.13678303956416,0.1745237168441584
aldebaran_marzo_40ms_elev30.tif,0.10702343169844641,0.10547543976696827,0.016277969773884297,901.4170048724371,1064.3096072933488,56.22482900320281,47.78042320875755,0.19921938184069637
aldebaran_marzo_40ms_elev30.tif,0.10702426749007349,0.1059165882396137,0.01487480664133105,898.8299372518427,1071.4588065208927,53.957002663286524,49.51746016852027,0.16461250648832057
aldebaran_marzo_40ms_elev30.tif,0.10836992010388925,0.10755312801217111,0.015977584915729554,903.9164427064193,1059.2328363625375,58.059522409042835,53.11527418885338,0.1819391102980685
aldebaran_marzo_40ms_elev30.tif,0.1088925225590596,0.1089163345064421,0.017344591483798525,894.6368148703316,1064.4695129510146,58.30747089764482,53.80212389027655,0.1715243515959821
